,ItemNum,Condition,context,target,continuation,semantic_association,implementation,model
125,42,script-unrelated,Peter begann die Kutsche zu fahren. Nach einer Weile benutzte sie die,Axt,und traf gezielt den Stamm.,0.5423414,SE,Gameselo/STS-multilingual-mpnet-base-v2
126,43,control,Tom begann ein Lagerfeuer. Sofort stapelte er das,Holz,und zündete es an.,0.71474826,SE,Gameselo/STS-multilingual-mpnet-base-v2
127,43,script-related,Tom beendete das Lagerfeuer. Sofort stapelte er das,Holz,und zündete es an.,0.71990246,SE,Gameselo/STS-multilingual-mpnet-base-v2
128,43,script-unrelated,Tom begann Frühstück zu machen. Sofort stapelte er das,Holz,und zündete es an.,0.4584099,SE,Gameselo/STS-multilingual-mpnet-base-v2
129,44,control,Kim ging zum Weihnachtsmarkt. Kurz darauf erreichte er die,Weihnachtskiosks,und stöberte nach Geschenken.,0.6099201,SE,Gameselo/STS-multilingual-mpnet-base-v2
130,44,script-related,Kim verließ den Weihnachtsmarkt. Kurz darauf erreichte er die,Weihnachtskiosks,und stöberte nach Geschenken.,0.59875214,SE,Gameselo/STS-multilingual-mpnet-base-v2
131,44,script-unrelated,Kim ging ins Krankenhaus. Kurz darauf erreichte er die,Weihnachtskiosks,und stöberte nach Geschenken.,0.3654377,SE,Gameselo/STS-multilingual-mpnet-base-v2
132,45,control,Michael begann sein Mittagessen zu kochen. Schnell schnitt er das,Gemüse,und warf es in den Topf.,0.49960193,SE,Gameselo/STS-multilingual-mpnet-base-v2
133,45,script-related,Michael war fertig sein Mittagessen zu kochen. Schnell schnitt er das,Gemüse,und warf es in den Topf.,0.4997199,SE,Gameselo/STS-multilingual-mpnet-base-v2
134,45,script-unrelated,Michael begann einen Kuchen zu backen. Schnell schnitt er das,Gemüse,und warf es in den Topf.,0.45551023,SE,Gameselo/STS-multilingual-mpnet-base-v2
135,46,control,Johann betrat die Wohnung. Sofort setzte er sich aufs,Bett,und dachte über den Tag nach.,0.50656277,SE,Gameselo/STS-multilingual-mpnet-base-v2
136,46,script-related,Johann verließ die Wohnung. Sofort setzte er sich aufs,Bett,und dachte über den Tag nach.,0.52749,SE,Gameselo/STS-multilingual-mpnet-base-v2
137,46,script-unrelated,Johann betrat das Kino. Sofort setzte er sich aufs,Bett,und dachte über den Tag nach.,0.5118707,SE,Gameselo/STS-multilingual-mpnet-base-v2
138,47,control,Sabine betrat die Schule. Schnell ging sie zum,Klassensaal,und grüßte die Schüler.,0.6327477,SE,Gameselo/STS-multilingual-mpnet-base-v2
139,47,script-related,Sabine verließ die Schule. Schnell ging sie zum,Klassensaal,und grüßte die Schüler.,0.5769872,SE,Gameselo/STS-multilingual-mpnet-base-v2
140,47,script-unrelated,Sabine betrat den Bauernhof. Schnell ging sie zum,Klassensaal,und grüßte die Schüler.,0.53513974,SE,Gameselo/STS-multilingual-mpnet-base-v2
141,48,control,Kevin betrat die Kirche. Vorsichtig nahm er eine,Kerze,und zündete sie an.,0.54524225,SE,Gameselo/STS-multilingual-mpnet-base-v2
142,48,script-related,Kevin verließ die Kirche. Vorsichtig nahm er eine,Kerze,und zündete sie an.,0.5569074,SE,Gameselo/STS-multilingual-mpnet-base-v2
143,48,script-unrelated,Kevin betrat die Arztpraxis. Vorsichtig nahm er eine,Kerze,und zündete sie an.,0.5674961,SE,Gameselo/STS-multilingual-mpnet-base-v2
144,49,control,Susi betrat das Gehege. Präzise begutachtete sie das,Kalb,und machte sich Notizen.,0.71172273,SE,Gameselo/STS-multilingual-mpnet-base-v2
145,49,script-related,Susi verließ das Gehege. Präzise begutachtete sie das,Kalb,und machte sich Notizen.,0.6952703,SE,Gameselo/STS-multilingual-mpnet-base-v2
146,49,script-unrelated,Susi betrat die Bücherei. Präzise begutachtete sie das,Kalb,und machte sich Notizen.,0.6742272,SE,Gameselo/STS-multilingual-mpnet-base-v2
147,50,control,Thomas betrat die Kneipe. In Eile rief er den,Kellner,und bestellte ein Bier.,0.5749641,SE,Gameselo/STS-multilingual-mpnet-base-v2
148,50,script-related,Thomas verließ die Kneipe. In Eile rief er den,Kellner,und bestellte ein Bier.,0.57783437,SE,Gameselo/STS-multilingual-mpnet-base-v2
149,50,script-unrelated,Thomas begann Spaghetti zu kochen. In Eile rief er den,Kellner,und bestellte ein Bier.,0.51645213,SE,Gameselo/STS-multilingual-mpnet-base-v2
150,51,control,Lea begann die Wände zu streichen. Schnell wählte sie einen,Pinsel,und fing an zu streichen.,0.64905745,SE,Gameselo/STS-multilingual-mpnet-base-v2
151,51,script-related,Lea war fertig die Wände zu streichen. Schnell wählte sie einen,Pinsel,und fing an zu streichen.,0.6368523,SE,Gameselo/STS-multilingual-mpnet-base-v2
152,51,script-unrelated,Lea erreichte das Theater. Schnell wählte sie einen,Pinsel,und fing an zu streichen.,0.61298734,SE,Gameselo/STS-multilingual-mpnet-base-v2
153,52,control,Peter erreichte den Supermarkt. Schnell kaufte er etwas,Gemüse,zum Kochen am Abend.,0.48823625,SE,Gameselo/STS-multilingual-mpnet-base-v2
154,52,script-related,Peter verließ den Supermarkt. Schnell kaufte er etwas,Gemüse,zum Kochen am Abend.,0.48007172,SE,Gameselo/STS-multilingual-mpnet-base-v2
155,52,script-unrelated,Peter erreichte den Bahnhof. Schnell kaufte er etwas,Gemüse,zum Kochen am Abend.,0.37268746,SE,Gameselo/STS-multilingual-mpnet-base-v2
156,53,control,Lisa betrat das Haus. Kurz danach checkte sie den,Kühlschrank,und suchte etwas zu essen.,0.51767683,SE,Gameselo/STS-multilingual-mpnet-base-v2
157,53,script-related,Lisa verließ das Haus. Kurz danach checkte sie den,Kühlschrank,und suchte etwas zu essen.,0.48272586,SE,Gameselo/STS-multilingual-mpnet-base-v2
158,53,script-unrelated,Lisa begann im Fitnessstudio zu trainieren. Kurz danach checkte sie den,Kühlschrank,und suchte etwas zu essen.,0.52278185,SE,Gameselo/STS-multilingual-mpnet-base-v2
159,54,control,Tim begann seine Fahrstunde. Hektisch drückte er aufs,Gaspedal,und fuhr los.,0.6923326,SE,Gameselo/STS-multilingual-mpnet-base-v2
160,54,script-related,Tim beendete seine Fahrstunde. Hektisch drückte er aufs,Gaspedal,und fuhr los.,0.72345024,SE,Gameselo/STS-multilingual-mpnet-base-v2
161,54,script-unrelated,Tim ging zum Flughafen. Hektisch drückte er aufs,Gaspedal,und fuhr los.,0.5442582,SE,Gameselo/STS-multilingual-mpnet-base-v2
162,55,control,Maria erreichte das Einkaufszentrum. Sofort begrüßte sie die,Verkäuferin,und suchte etwas aus.,0.5314251,SE,Gameselo/STS-multilingual-mpnet-base-v2
163,55,script-related,Maria verließ das Einkaufszentrum. Sofort begrüßte sie die,Verkäuferin,und suchte etwas aus.,0.53531235,SE,Gameselo/STS-multilingual-mpnet-base-v2
164,55,script-unrelated,Maria erreichte die Geburtstagsfeier. Sofort begrüßte sie die,Verkäuferin,und suchte etwas aus.,0.514714,SE,Gameselo/STS-multilingual-mpnet-base-v2
165,56,control,Lukas begann die Vorlesung. Eilig begrüßte er seine,Studenten,und fing an.,0.5742808,SE,Gameselo/STS-multilingual-mpnet-base-v2
166,56,script-related,Lukas beendete die Vorlesung. Eilig begrüßte er seine,Studenten,und fing an.,0.52907354,SE,Gameselo/STS-multilingual-mpnet-base-v2
167,56,script-unrelated,Lukas ging zum Friseur. Eilig begrüßte er seine,Studenten,und fing an.,0.40700677,SE,Gameselo/STS-multilingual-mpnet-base-v2
168,57,control,Marie ging zur Uni. In Eile betrat sie den,Hörsaal,und öffnete ihr Buch.,0.525607,SE,Gameselo/STS-multilingual-mpnet-base-v2
169,57,script-related,Marie verließ die Uni. In Eile betrat sie den,Hörsaal,und öffnete ihr Buch.,0.5313724,SE,Gameselo/STS-multilingual-mpnet-base-v2
170,57,script-unrelated,Marie ging duschen. In Eile betrat sie den,Hörsaal,und öffnete ihr Buch.,0.57055974,SE,Gameselo/STS-multilingual-mpnet-base-v2
171,58,control,Thorsten begann zu grillen. Behutsam platzierte er den,Grillanzünder,und suchte die Zange.,0.74061435,SE,Gameselo/STS-multilingual-mpnet-base-v2
172,58,script-related,Thorsten hörte auf zu grillen. Behutsam platzierte er den,Grillanzünder,und suchte die Zange.,0.6828085,SE,Gameselo/STS-multilingual-mpnet-base-v2
173,58,script-unrelated,Thorsten betrat den Blumenladen. Behutsam platzierte er den,Grillanzünder,und suchte die Zange.,0.43694282,SE,Gameselo/STS-multilingual-mpnet-base-v2
174,59,control,Claudia betrat das Tiergeschäft. Eine Zeit lang stand sie am,Käfig,und dachte über den Kauf nach.,0.6855023,SE,Gameselo/STS-multilingual-mpnet-base-v2
175,59,script-related,Claudia verließ das Tiergeschäft. Eine Zeit lang stand sie am,Käfig,und dachte über den Kauf nach.,0.66049325,SE,Gameselo/STS-multilingual-mpnet-base-v2
176,59,script-unrelated,Claudia betrat den Friedhof. Eine Zeit lang stand sie am,Käfig,und dachte über den Kauf nach.,0.64051837,SE,Gameselo/STS-multilingual-mpnet-base-v2
177,60,control,Jonathan ging in die Küche. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.5099811,SE,Gameselo/STS-multilingual-mpnet-base-v2
178,60,script-related,Jonathan verließ die Küche. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.53189874,SE,Gameselo/STS-multilingual-mpnet-base-v2
179,60,script-unrelated,Jonathan ging in den Garten. Eine Weile säuberte er den,Ofen,und danach den Kühlschrank.,0.5213699,SE,Gameselo/STS-multilingual-mpnet-base-v2
180,61,control,Lara ging zum Herd. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.7281312,SE,Gameselo/STS-multilingual-mpnet-base-v2
181,61,script-related,Lara ging weg vom Herd. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.69700783,SE,Gameselo/STS-multilingual-mpnet-base-v2
182,61,script-unrelated,Lara ging ins Museum. Schnell reinigte sie die,Herdplatte,und dann die Abzugshaube.,0.59683955,SE,Gameselo/STS-multilingual-mpnet-base-v2
183,62,control,Roman ging in die Buchhandlung. Schnell suchte er einen,Roman,für seine Frau.,0.6024173,SE,Gameselo/STS-multilingual-mpnet-base-v2
184,62,script-related,Roman verließ die Buchhandlung. Schnell suchte er einen,Roman,für seine Frau.,0.66114444,SE,Gameselo/STS-multilingual-mpnet-base-v2
185,62,script-unrelated,Roman ging zum Konditor. Schnell suchte er einen,Roman,für seine Frau.,0.6771852,SE,Gameselo/STS-multilingual-mpnet-base-v2
186,63,control,Annika ging in die Boutique. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.51203984,SE,Gameselo/STS-multilingual-mpnet-base-v2
187,63,script-related,Annika verließ die Boutique. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.5191934,SE,Gameselo/STS-multilingual-mpnet-base-v2
188,63,script-unrelated,Annika ging ins Spa. Eine Zeit lang suchte sie nach,Stiefeln,und kaufte sie dann.,0.52987355,SE,Gameselo/STS-multilingual-mpnet-base-v2
189,64,control,Emil betrat die Apotheke. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.69093436,SE,Gameselo/STS-multilingual-mpnet-base-v2
190,64,script-related,Emil verließ die Apotheke. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.6799625,SE,Gameselo/STS-multilingual-mpnet-base-v2
191,64,script-unrelated,Emil betrat die Reitschule. Schnell kaufte er das,Medikament,und ging dann nach Hause.,0.6508515,SE,Gameselo/STS-multilingual-mpnet-base-v2
192,65,control,Susanne betrat das Bad. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.55162287,SE,Gameselo/STS-multilingual-mpnet-base-v2
193,65,script-related,Susanne verließ das Bad. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.49891147,SE,Gameselo/STS-multilingual-mpnet-base-v2
194,65,script-unrelated,Susanne ging zur Sicherheitskontrolle. Sofort entfernte sie ihr,Makeup,und putzte sich die Zähne.,0.5389565,SE,Gameselo/STS-multilingual-mpnet-base-v2
195,66,control,Martin kam zur Autowerkstatt. Umgehend fragte er nach den,Reifen,für den Winter.,0.5622865,SE,Gameselo/STS-multilingual-mpnet-base-v2
196,66,script-related,Martin verließ die Autowerkstatt. Umgehend fragte er nach den,Reifen,für den Winter.,0.5935592,SE,Gameselo/STS-multilingual-mpnet-base-v2
197,66,script-unrelated,Martin kam zur Hotelrezeption. Umgehend fragte er nach den,Reifen,für den Winter.,0.44413543,SE,Gameselo/STS-multilingual-mpnet-base-v2
198,67,control,Jutta ging zur Post. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.6204579,SE,Gameselo/STS-multilingual-mpnet-base-v2
199,67,script-related,Jutta verließ die Post. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.63238704,SE,Gameselo/STS-multilingual-mpnet-base-v2
200,67,script-unrelated,Jutta ging zum Zahnarzt. Umgehend bekam sie das,Paket,auf das sie gewartet hatte.,0.6044449,SE,Gameselo/STS-multilingual-mpnet-base-v2
201,68,control,Jens ging zur Zollstelle. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.6025588,SE,Gameselo/STS-multilingual-mpnet-base-v2
202,68,script-related,Jens verließ die Zollstelle. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.65426195,SE,Gameselo/STS-multilingual-mpnet-base-v2
203,68,script-unrelated,Jens begann Poker zu spielen. Schnell zeigte er sein,Formular,und schaute den Beamten an.,0.59290934,SE,Gameselo/STS-multilingual-mpnet-base-v2
204,69,control,Elena begann zu zeichnen. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.6015765,SE,Gameselo/STS-multilingual-mpnet-base-v2
205,69,script-related,Elena hörte auf zu zeichnen. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.62668043,SE,Gameselo/STS-multilingual-mpnet-base-v2
206,69,script-unrelated,Elena begann den Urlaub. Umgehend nahm sie den,Stift,und zeichnete eine Blume.,0.5894168,SE,Gameselo/STS-multilingual-mpnet-base-v2
207,70,control,Bruno begann seinen Filmabend. Schnell besorgte er das,Popcorn,aus der Küche.,0.5377782,SE,Gameselo/STS-multilingual-mpnet-base-v2
208,70,script-related,Bruno beendete seinen Filmabend. Schnell besorgte er das,Popcorn,aus der Küche.,0.60175866,SE,Gameselo/STS-multilingual-mpnet-base-v2
209,70,script-unrelated,Bruno betrat das Bürgeramt. Schnell besorgte er das,Popcorn,aus der Küche.,0.55886924,SE,Gameselo/STS-multilingual-mpnet-base-v2
210,71,control,Jana betrat das Gartencenter. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.60082895,SE,Gameselo/STS-multilingual-mpnet-base-v2
211,71,script-related,Jana verließ das Gartencenter. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.6191423,SE,Gameselo/STS-multilingual-mpnet-base-v2
212,71,script-unrelated,Jana ging auf die Kirmes. Nach einer Weile fragte sie nach einer,Palme,für den Balkon.,0.641657,SE,Gameselo/STS-multilingual-mpnet-base-v2
213,72,control,Nico fuhr zur Pizzeria. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.5953433,SE,Gameselo/STS-multilingual-mpnet-base-v2
214,72,script-related,Nico verließ die Pizzeria. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.6358889,SE,Gameselo/STS-multilingual-mpnet-base-v2
215,72,script-unrelated,Nico fuhr wandern. Sofort griff er die,Speisekarte,und bestellte eine Margherita.,0.60786295,SE,Gameselo/STS-multilingual-mpnet-base-v2
216,73,control,Beate ging Schwimmen. Schnell prüfte sie das,Becken,und schwamm los.,0.80761445,SE,Gameselo/STS-multilingual-mpnet-base-v2
217,73,script-related,Beate kam zurück vom Schwimmen. Schnell prüfte sie das,Becken,und schwamm los.,0.76831716,SE,Gameselo/STS-multilingual-mpnet-base-v2
218,73,script-unrelated,Beate fuhr mit dem Taxi. Schnell prüfte sie das,Becken,und schwamm los.,0.68654823,SE,Gameselo/STS-multilingual-mpnet-base-v2
219,74,control,Hubert nahm ein Flugzeug. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.6372347,SE,Gameselo/STS-multilingual-mpnet-base-v2
220,74,script-related,Hubert verließ das Flugzeug. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.63804364,SE,Gameselo/STS-multilingual-mpnet-base-v2
221,74,script-unrelated,Hubert begann zu baden. Voller Begeisterung genoss er die,Höhe,denn er liebte das Fliegen.,0.64754885,SE,Gameselo/STS-multilingual-mpnet-base-v2
222,75,control,Jenni begann den Unterricht. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.6365262,SE,Gameselo/STS-multilingual-mpnet-base-v2
223,75,script-related,Jenni hörte auf mit dem Unterricht. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.684181,SE,Gameselo/STS-multilingual-mpnet-base-v2
224,75,script-unrelated,Jenni betrat die Eishalle. Sofort öffnete sie die,Tafel,und begann zu schreiben.,0.581746,SE,Gameselo/STS-multilingual-mpnet-base-v2
225,76,control,Hans betrat die Kletterhalle. Wenig später griff er das,Seil,und spannte es ein.,0.46056584,SE,Gameselo/STS-multilingual-mpnet-base-v2
226,76,script-related,Hans verließ die Kletterhalle. Wenig später griff er das,Seil,und spannte es ein.,0.49127483,SE,Gameselo/STS-multilingual-mpnet-base-v2
227,76,script-unrelated,Hans begann zu bowlen. Wenig später griff er das,Seil,und spannte es ein.,0.47263414,SE,Gameselo/STS-multilingual-mpnet-base-v2
228,77,control,Clara ging zum Schießstand. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.6265147,SE,Gameselo/STS-multilingual-mpnet-base-v2
229,77,script-related,Clara verließ den Schießstand. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.63955194,SE,Gameselo/STS-multilingual-mpnet-base-v2
230,77,script-unrelated,Clara ging auf einen Feuerwehreinsatz. Sofort bekam sie einen,Revolver,und begann auf das Ziel zu schießen.,0.5557104,SE,Gameselo/STS-multilingual-mpnet-base-v2
231,78,control,Georg nahm teil an Yoga. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,0.7249175,SE,Gameselo/STS-multilingual-mpnet-base-v2
232,78,script-related,Georg kam zurück vom Yoga. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,0.6520607,SE,Gameselo/STS-multilingual-mpnet-base-v2
233,78,script-unrelated,Georg nahm teil am Fußballspiel. Nach einer Weile setzte er sich auf seine,Yogamatte,und machte eine Übung.,0.52777946,SE,Gameselo/STS-multilingual-mpnet-base-v2
234,79,control,Johanna begann die Jagd. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.5610933,SE,Gameselo/STS-multilingual-mpnet-base-v2
235,79,script-related,Johanna kam zurück von der Jagd. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.5218021,SE,Gameselo/STS-multilingual-mpnet-base-v2
236,79,script-unrelated,Johanna betrat die Metzgerei. Nach einer Weile erblickte sie den,Hochsitz,und ging darauf zu.,0.59056437,SE,Gameselo/STS-multilingual-mpnet-base-v2
237,80,control,Jürgen betrat die Bäckerei. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.59559774,SE,Gameselo/STS-multilingual-mpnet-base-v2
238,80,script-related,Jürgen verließ die Bäckerei. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.621635,SE,Gameselo/STS-multilingual-mpnet-base-v2
239,80,script-unrelated,Jürgen betrat den Zoo. Wenig später zeigte er auf das,Croissant,und wählte aus.,0.5517768,SE,Gameselo/STS-multilingual-mpnet-base-v2
240,81,control,Frauke ging ins Stadion. Schnell wählte sie eine,Tribüne,und setzte sich.,0.58987975,SE,Gameselo/STS-multilingual-mpnet-base-v2
