,Unnamed: 0,Tar,Item,Condition,Completion,Part,Cloze,Cloze_Balanced,Association_Noun,Association_Verb,Association_MainVerb,article,target,context,semantic_association,implementation,model
128,129,Brief,33,A,an die Agentur.,0,0.92,1,6.8,1.3,6.6,den,Brief,"Hastig frankiert der Postbeamte, der das Postamt aufgeschlossen hat, den",0.7863592,SE,intfloat/multilingual-e5-large
129,130,Brief,33,B,an die Agentur.,0,1.0,1,1.5,3.7,6.6,den,Brief,"Hastig frankiert der Postbeamte, der das Mittagessen bestellt hat, den",0.78191835,SE,intfloat/multilingual-e5-large
130,131,Brief,33,C,an die Agentur.,0,0.0,1,6.8,1.3,2.2,den,Brief,"Hastig umgeht der Postbeamte, der das Postamt aufgeschlossen hat, den",0.78351265,SE,intfloat/multilingual-e5-large
131,132,Brief,33,D,an die Agentur.,0,0.0,1,1.5,3.7,2.2,den,Brief,"Hastig umgeht der Postbeamte, der das Mittagessen bestellt hat, den",0.78104913,SE,intfloat/multilingual-e5-large
132,133,Berg,34,A,und stellt sein Zelt auf.,1,0.75,0,6.4,3.2,6.8,den,Berg,"Fröhlich erklimmt der Wanderer, nachdem er das Tal durchquert hat, den",0.7737771,SE,intfloat/multilingual-e5-large
133,134,Berg,34,B,und stellt sein Zelt auf.,1,0.92,0,1.4,1.5,6.8,den,Berg,"Fröhlich erklimmt der Wanderer, nachdem er die Stoppuhr gestartet hat, den",0.775236,SE,intfloat/multilingual-e5-large
134,135,Berg,34,C,und stellt sein Zelt auf.,1,0.0,0,6.4,3.2,1.5,den,Berg,"Fröhlich kauft der Wanderer, nachdem er das Tal durchquert hat, den",0.76617056,SE,intfloat/multilingual-e5-large
135,136,Berg,34,D,und stellt sein Zelt auf.,1,0.0,0,1.4,1.5,1.5,den,Berg,"Fröhlich kauft der Wanderer, nachdem er die Stoppuhr gestartet hat, den",0.7640056,SE,intfloat/multilingual-e5-large
136,137,Befehl,35,A,zum Abmarsch.,0,0.92,0,6.0,7.0,6.6,den,Befehl,"Bedächtig erteilt der General, der die Rekruten kommandiert, den",0.8193426,SE,intfloat/multilingual-e5-large
137,138,Befehl,35,B,zum Abmarsch.,0,0.75,0,1.7,2.4,6.6,den,Befehl,"Bedächtig erteilt der General, der die Getränke einschenkt, den",0.7988222,SE,intfloat/multilingual-e5-large
138,139,Befehl,35,C,zum Abmarsch.,0,0.0,0,6.0,7.0,1.4,den,Befehl,"Bedächtig biegt der General, der die Rekruten kommandiert, den",0.8100646,SE,intfloat/multilingual-e5-large
139,140,Befehl,35,D,zum Abmarsch.,0,0.0,0,1.7,2.4,1.4,den,Befehl,"Bedächtig biegt der General, der die Getränke einschenkt, den",0.7871538,SE,intfloat/multilingual-e5-large
140,141,Wand,36,A,des Büros.,0,0.5,0,7.0,5.5,6.4,die,Wand,"Sofort streicht der Maler, nachdem er die Tapete angebracht hat, die",0.7694398,SE,intfloat/multilingual-e5-large
141,142,Wand,36,B,des Büros.,0,0.67,0,1.5,1.3,6.4,die,Wand,"Sofort streicht der Maler, nachdem er den Hund gefüttert hat, die",0.767573,SE,intfloat/multilingual-e5-large
142,143,Wand,36,C,des Büros.,0,0.08,0,7.0,5.5,1.1,die,Wand,"Sofort lenkt der Maler, nachdem er die Tapete angebracht hat, die",0.7733465,SE,intfloat/multilingual-e5-large
143,144,Wand,36,D,des Büros.,0,0.0,0,1.5,1.3,1.1,die,Wand,"Sofort lenkt der Maler, nachdem er den Hund gefüttert hat, die",0.7687349,SE,intfloat/multilingual-e5-large
144,145,Hammer,37,A,auf das Metall.,0,1.0,0,6.5,1.9,5.6,den,Hammer,"Direkt schwingt der Schmied, der den Amboss aufgestellt hat, den",0.7847378,SE,intfloat/multilingual-e5-large
145,146,Hammer,37,B,auf das Metall.,0,0.83,0,2.9,3.8,5.6,den,Hammer,"Direkt schwingt der Schmied, der den Stuhl weggestellt hat, den",0.76282066,SE,intfloat/multilingual-e5-large
146,147,Hammer,37,C,auf das Metall.,0,0.0,0,6.5,1.9,1.2,den,Hammer,"Direkt speichert der Schmied, der den Amboss aufgestellt hat, den",0.7743717,SE,intfloat/multilingual-e5-large
147,148,Hammer,37,D,auf das Metall.,0,0.0,0,2.9,3.8,1.2,den,Hammer,"Direkt speichert der Schmied, der den Stuhl weggestellt hat, den",0.7561576,SE,intfloat/multilingual-e5-large
148,149,Land,38,A,im Norden.,1,0.33,0,6.6,2.5,7.0,das,Land,"Vor langer Zeit regierte der König, der die Reise unternahm, das",0.7439841,SE,intfloat/multilingual-e5-large
149,150,Land,38,B,im Norden.,1,0.5,0,2.4,2.5,7.0,das,Land,"Vor langer Zeit regierte der König, der den Gesang vernahm, das",0.73667234,SE,intfloat/multilingual-e5-large
150,151,Land,38,C,im Norden.,1,0.0,0,6.6,2.5,1.2,das,Land,"Vor langer Zeit briet der König, der die Reise unternahm, das",0.75659627,SE,intfloat/multilingual-e5-large
151,152,Land,38,D,im Norden.,1,0.0,0,2.4,2.5,1.2,das,Land,"Vor langer Zeit briet der König, der den Gesang vernahm, das",0.74330896,SE,intfloat/multilingual-e5-large
152,153,Stab,39,A,und gab den Takt an.,0,0.42,1,1.9,1.6,3.0,den,Stab,"Zügig hob der Dirigent, der das Tempo wechselte, den",0.74680674,SE,intfloat/multilingual-e5-large
153,154,Stab,39,B,und gab den Takt an.,0,0.5,1,1.0,1.6,3.0,den,Stab,"Zügig hob der Dirigent, der das Gähnen unterdrückte, den",0.75382996,SE,intfloat/multilingual-e5-large
154,155,Stab,39,C,und gab den Takt an.,0,0.0,1,1.9,1.6,1.3,den,Stab,"Zügig verdrückte der Dirigent, der das Tempo wechselte, den",0.74952275,SE,intfloat/multilingual-e5-large
155,156,Stab,39,D,und gab den Takt an.,0,0.0,1,1.0,1.6,1.3,den,Stab,"Zügig verdrückte der Dirigent, der das Gähnen unterdrückte, den",0.7534278,SE,intfloat/multilingual-e5-large
156,157,Bart,40,A,des Mannes.,2,0.58,0,5.4,1.3,6.8,den,Bart,"Direkt trimmt der Herrenfriseur, nachdem er die Klinge ausgepackt hat, den",0.7566227,SE,intfloat/multilingual-e5-large
157,158,Bart,40,B,des Mannes.,2,0.25,0,1.2,1.0,6.8,den,Bart,"Direkt trimmt der Herrenfriseur, nachdem er das Wasserglas abgestellt hat, den",0.7592165,SE,intfloat/multilingual-e5-large
158,159,Bart,40,C,des Mannes.,2,0.0,0,5.4,1.3,1.7,den,Bart,"Direkt hört der Herrenfriseur, nachdem er die Klinge ausgepackt hat, den",0.7541147,SE,intfloat/multilingual-e5-large
159,160,Bart,40,D,des Mannes.,2,0.0,0,1.2,1.0,1.7,den,Bart,"Direkt hört der Herrenfriseur, nachdem er das Wasserglas abgestellt hat, den",0.7567498,SE,intfloat/multilingual-e5-large
160,161,Geschirr,41,A,und die Brettchen.,0,0.5,1,6.7,4.7,6.9,das,Geschirr,"Gestern spülte der Tellerwäscher, bevor er den Tisch wischte, das",0.797271,SE,intfloat/multilingual-e5-large
161,162,Geschirr,41,B,und die Brettchen.,0,0.42,1,1.2,1.2,6.9,das,Geschirr,"Gestern spülte der Tellerwäscher, bevor er das Taxi rief, das",0.7795297,SE,intfloat/multilingual-e5-large
162,163,Geschirr,41,C,und die Brettchen.,0,0.0,1,6.7,4.7,1.1,das,Geschirr,"Gestern glättete der Tellerwäscher, bevor er den Tisch wischte, das",0.7925298,SE,intfloat/multilingual-e5-large
163,164,Geschirr,41,D,und die Brettchen.,0,0.0,1,1.2,1.2,1.1,das,Geschirr,"Gestern glättete der Tellerwäscher, bevor er das Taxi rief, das",0.77493197,SE,intfloat/multilingual-e5-large
164,165,Schloss,42,A,und stiehlt die Wertsachen.,0,0.25,0,7.0,1.8,6.4,das,Schloss,"Im Handumdrehen knackt der Einbrecher, der den Zahlencode erraten hat, das",0.7747603,SE,intfloat/multilingual-e5-large
165,166,Schloss,42,B,und stiehlt die Wertsachen.,0,0.5,0,2.6,1.5,6.4,das,Schloss,"Im Handumdrehen knackt der Einbrecher, der die Akte durchblättert hat, das",0.7779569,SE,intfloat/multilingual-e5-large
166,167,Schloss,42,C,und stiehlt die Wertsachen.,0,0.0,0,7.0,1.8,1.6,das,Schloss,"Im Handumdrehen kopiert der Einbrecher, der den Zahlencode erraten hat, das",0.77083904,SE,intfloat/multilingual-e5-large
167,168,Schloss,42,D,und stiehlt die Wertsachen.,0,0.0,0,2.6,1.5,1.6,das,Schloss,"Im Handumdrehen kopiert der Einbrecher, der die Akte durchblättert hat, das",0.7769686,SE,intfloat/multilingual-e5-large
168,169,Zwiebeln,43,A,und den Knoblauch.,0,0.25,1,5.7,2.3,6.2,die,Zwiebeln,"Routiniert hackte der Küchengehilfe, bevor er die Suppe umrührte, die",0.7617651,SE,intfloat/multilingual-e5-large
169,170,Zwiebeln,43,B,und den Knoblauch.,0,0.33,1,1.3,1.1,6.2,die,Zwiebeln,"Routiniert hackte der Küchengehilfe, bevor er das Radio einschaltete, die",0.758404,SE,intfloat/multilingual-e5-large
170,171,Zwiebeln,43,C,und den Knoblauch.,0,0.0,1,5.7,2.3,1.3,die,Zwiebeln,"Routiniert schraubte der Küchengehilfe, bevor er die Suppe umrührte, die",0.76709914,SE,intfloat/multilingual-e5-large
171,172,Zwiebeln,43,D,und den Knoblauch.,0,0.0,1,1.3,1.1,1.3,die,Zwiebeln,"Routiniert schraubte der Küchengehilfe, bevor er das Radio einschaltete, die",0.7685779,SE,intfloat/multilingual-e5-large
172,173,Wachs,44,A,und fuhr mit der Arbeit fort.,0,0.83,1,6.7,2.3,6.3,das,Wachs,"Umsichtig schmolz der Kerzenzieher, nachdem er den Docht gekürzt hatte, das",0.758832,SE,intfloat/multilingual-e5-large
173,174,Wachs,44,B,und fuhr mit der Arbeit fort.,0,0.83,1,1.5,1.4,6.3,das,Wachs,"Umsichtig schmolz der Kerzenzieher, nachdem er das Nähkästchen zugeklappt hatte, das",0.76852506,SE,intfloat/multilingual-e5-large
174,175,Wachs,44,C,und fuhr mit der Arbeit fort.,0,0.0,1,6.7,2.3,1.0,das,Wachs,"Umsichtig würzte der Kerzenzieher, nachdem er den Docht gekürzt hatte, das",0.76219386,SE,intfloat/multilingual-e5-large
175,176,Wachs,44,D,und fuhr mit der Arbeit fort.,0,0.0,1,1.5,1.4,1.0,das,Wachs,"Umsichtig würzte der Kerzenzieher, nachdem er das Nähkästchen zugeklappt hatte, das",0.77155954,SE,intfloat/multilingual-e5-large
176,177,Cocktail,45,A,für den Touristen.,0,0.5,0,6.2,1.4,6.9,den,Cocktail,"Gestern mixte der Barkeeper, der den Wodka geöffnet hatte, den",0.7980584,SE,intfloat/multilingual-e5-large
177,178,Cocktail,45,B,für den Touristen.,0,0.83,0,1.3,1.0,6.9,den,Cocktail,"Gestern mixte der Barkeeper, der den Boden gefegt hatte, den",0.77785707,SE,intfloat/multilingual-e5-large
178,179,Cocktail,45,C,für den Touristen.,0,0.0,0,6.2,1.4,1.6,den,Cocktail,"Gestern gründete der Barkeeper, der den Wodka geöffnet hatte, den",0.77790326,SE,intfloat/multilingual-e5-large
179,180,Cocktail,45,D,für den Touristen.,0,0.08,0,1.3,1.0,1.6,den,Cocktail,"Gestern gründete der Barkeeper, der den Boden gefegt hatte, den",0.7631126,SE,intfloat/multilingual-e5-large
180,181,Orchester,46,A,und das Streichquartett.,0,0.25,1,6.8,3.6,6.8,das,Orchester,"Am Abend dirigiert der Kapellmeister, der das Konzert eröffnet hat, das",0.81163347,SE,intfloat/multilingual-e5-large
181,182,Orchester,46,B,und das Streichquartett.,0,0.25,1,1.6,1.4,6.8,das,Orchester,"Am Abend dirigiert der Kapellmeister, der die Unterschriften gesammelt hat, das",0.790164,SE,intfloat/multilingual-e5-large
182,183,Orchester,46,C,und das Streichquartett.,0,0.0,1,6.8,3.6,1.3,das,Orchester,"Am Abend vernichtet der Kapellmeister, der das Konzert eröffnet hat, das",0.80164766,SE,intfloat/multilingual-e5-large
183,184,Orchester,46,D,und das Streichquartett.,0,0.0,1,1.6,1.4,1.3,das,Orchester,"Am Abend vernichtet der Kapellmeister, der die Unterschriften gesammelt hat, das",0.77549756,SE,intfloat/multilingual-e5-large
184,185,Wort,47,A,und notiert es.,3,0.83,0,6.3,3.6,6.8,das,Wort,"Direkt buchstabiert der Sprachschüler, nachdem er das Buch aufgeschlagen hat, das",0.7793295,SE,intfloat/multilingual-e5-large
185,186,Wort,47,B,und notiert es.,3,0.67,0,3.0,2.7,6.8,das,Wort,"Direkt buchstabiert der Sprachschüler, nachdem er den Pausenhof verlassen hat, das",0.77384937,SE,intfloat/multilingual-e5-large
186,187,Wort,47,C,und notiert es.,3,0.0,0,6.3,3.6,1.7,das,Wort,"Direkt dekoriert der Sprachschüler, nachdem er das Buch aufgeschlagen hat, das",0.78206086,SE,intfloat/multilingual-e5-large
187,188,Wort,47,D,und notiert es.,3,0.0,0,3.0,2.7,1.7,das,Wort,"Direkt dekoriert der Sprachschüler, nachdem er den Pausenhof verlassen hat, das",0.77327687,SE,intfloat/multilingual-e5-large
188,189,Weide,48,A,mit einem Draht.,0,0.67,0,6.7,5.4,6.0,die,Weide,"Vorsichtig umzäunt der Schäfer, der die Schafe gehütet hat, die",0.75756526,SE,intfloat/multilingual-e5-large
189,190,Weide,48,B,mit einem Draht.,0,0.42,0,1.4,1.4,6.0,die,Weide,"Vorsichtig umzäunt der Schäfer, der das Mittagessen vergessen hat, die",0.75752527,SE,intfloat/multilingual-e5-large
190,191,Weide,48,C,mit einem Draht.,0,0.0,0,6.7,5.4,1.0,die,Weide,"Vorsichtig fälscht der Schäfer, der die Schafe gehütet hat, die",0.7508087,SE,intfloat/multilingual-e5-large
191,192,Weide,48,D,mit einem Draht.,0,0.0,0,1.4,1.4,1.0,die,Weide,"Vorsichtig fälscht der Schäfer, der das Mittagessen vergessen hat, die",0.74386,SE,intfloat/multilingual-e5-large
192,193,Predigt,49,A,für die Gemeinde.,0,0.25,0,6.2,2.1,6.2,die,Predigt,"Nachdenklich hält der Pfarrer, nachdem er die Bibel aufgeschlagen hat, die",0.81926763,SE,intfloat/multilingual-e5-large
193,194,Predigt,49,B,für die Gemeinde.,0,0.5,0,1.6,2.9,6.2,die,Predigt,"Nachdenklich hält der Pfarrer, nachdem er die Brille aufgesetzt hat, die",0.81572783,SE,intfloat/multilingual-e5-large
194,195,Predigt,49,C,für die Gemeinde.,0,0.0,0,6.2,2.1,1.3,die,Predigt,"Nachdenklich leert der Pfarrer, nachdem er die Bibel aufgeschlagen hat, die",0.8213961,SE,intfloat/multilingual-e5-large
195,196,Predigt,49,D,für die Gemeinde.,0,0.0,0,1.6,2.9,1.3,die,Predigt,"Nachdenklich leert der Pfarrer, nachdem er die Brille aufgesetzt hat, die",0.81399304,SE,intfloat/multilingual-e5-large
196,197,Wohnung,50,A,mit neuen Möbeln.,0,0.5,0,7.0,2.7,6.8,die,Wohnung,"Unverzüglich möblierte der Vermieter, der den Mieter aufgenommen hatte, die",0.82358384,SE,intfloat/multilingual-e5-large
197,198,Wohnung,50,B,mit neuen Möbeln.,0,0.75,0,4.7,3.6,6.8,die,Wohnung,"Unverzüglich möblierte der Vermieter, der die Überweisung erhalten hatte, die",0.814986,SE,intfloat/multilingual-e5-large
198,199,Wohnung,50,C,mit neuen Möbeln.,0,0.0,0,7.0,2.7,1.4,die,Wohnung,"Unverzüglich erntete der Vermieter, der den Mieter aufgenommen hatte, die",0.80671734,SE,intfloat/multilingual-e5-large
199,200,Wohnung,50,D,mit neuen Möbeln.,0,0.0,0,4.7,3.6,1.4,die,Wohnung,"Unverzüglich erntete der Vermieter, der die Überweisung erhalten hatte, die",0.79873216,SE,intfloat/multilingual-e5-large
200,201,Abzug,51,A,und trifft das Opfer.,2,0.5,0,3.2,4.4,5.9,den,Abzug,"Sofort betätigt der Killer, der das Ziel anvisiert hat, den",0.7824993,SE,intfloat/multilingual-e5-large
201,202,Abzug,51,B,und trifft das Opfer.,2,0.33,0,1.4,3.0,5.9,den,Abzug,"Sofort betätigt der Killer, der den Tee abgestellt hat, den",0.7903683,SE,intfloat/multilingual-e5-large
202,203,Abzug,51,C,und trifft das Opfer.,2,0.0,0,3.2,4.4,1.6,den,Abzug,"Sofort knickt der Killer, der das Ziel anvisiert hat, den",0.772212,SE,intfloat/multilingual-e5-large
203,204,Abzug,51,D,und trifft das Opfer.,2,0.0,0,1.4,3.0,1.6,den,Abzug,"Sofort knickt der Killer, der den Tee abgestellt hat, den",0.78207666,SE,intfloat/multilingual-e5-large
204,205,Paket,52,A,mit der Arbeitskleidung.,0,0.42,1,6.7,4.4,6.5,das,Paket,"Heute überbringt der Bote, als er den Empfänger angetroffen hat, das",0.7844582,SE,intfloat/multilingual-e5-large
205,206,Paket,52,B,mit der Arbeitskleidung.,0,0.33,1,3.6,1.2,6.5,das,Paket,"Heute überbringt der Bote, als er das Foyer durchquert hat, das",0.7803383,SE,intfloat/multilingual-e5-large
206,207,Paket,52,C,mit der Arbeitskleidung.,0,0.0,1,6.7,4.4,1.3,das,Paket,"Heute erntet der Bote, als er den Empfänger angetroffen hat, das",0.7812784,SE,intfloat/multilingual-e5-large
207,208,Paket,52,D,mit der Arbeitskleidung.,0,0.0,1,3.6,1.2,1.3,das,Paket,"Heute erntet der Bote, als er das Foyer durchquert hat, das",0.77598333,SE,intfloat/multilingual-e5-large
208,209,Tor,53,A,und jubelte über seinen Erfolg.,3,0.92,0,6.8,3.4,6.9,das,Tor,"Schnell schoss der Fußballspieler, der das Fußballfeld überquert hatte, das",0.73888904,SE,intfloat/multilingual-e5-large
209,210,Tor,53,B,und jubelte über seinen Erfolg.,3,0.67,0,1.6,2.7,6.9,das,Tor,"Schnell schoss der Fußballspieler, der die Jacke ausgezogen hatte, das",0.7416641,SE,intfloat/multilingual-e5-large
210,211,Tor,53,C,und jubelte über seinen Erfolg.,3,0.0,0,6.8,3.4,1.5,das,Tor,"Schnell spürte der Fußballspieler, der das Fußballfeld überquert hatte, das",0.74371815,SE,intfloat/multilingual-e5-large
211,212,Tor,53,D,und jubelte über seinen Erfolg.,3,0.0,0,1.6,2.7,1.5,das,Tor,"Schnell spürte der Fußballspieler, der die Jacke ausgezogen hatte, das",0.7456053,SE,intfloat/multilingual-e5-large
212,213,Flugzeug,54,A,durch die Wolken.,0,1.0,1,7.0,1.8,5.8,das,Flugzeug,"Konzentriert steuerte der Pilot, der die Stewardess gerufen hatte, das",0.803577,SE,intfloat/multilingual-e5-large
213,214,Flugzeug,54,B,durch die Wolken.,0,0.92,1,1.6,3.4,5.8,das,Flugzeug,"Konzentriert steuerte der Pilot, der den Krimi gelesen hatte, das",0.7974333,SE,intfloat/multilingual-e5-large
214,215,Flugzeug,54,C,durch die Wolken.,0,0.0,1,7.0,1.8,3.1,das,Flugzeug,"Konzentriert faltete der Pilot, der die Stewardess gerufen hatte, das",0.797719,SE,intfloat/multilingual-e5-large
215,216,Flugzeug,54,D,durch die Wolken.,0,0.08,1,1.6,3.4,3.1,das,Flugzeug,"Konzentriert faltete der Pilot, der den Krimi gelesen hatte, das",0.79621774,SE,intfloat/multilingual-e5-large
216,217,Skizze,55,A,für den Bauherrn.,0,0.42,0,6.4,6.5,6.7,die,Skizze,"Rasch entwarf der Architekt, bevor er den Bauplan erstellte, die",0.78433436,SE,intfloat/multilingual-e5-large
217,218,Skizze,55,B,für den Bauherrn.,0,0.25,0,4.3,4.7,6.7,die,Skizze,"Rasch entwarf der Architekt, bevor er den Vortrag schrieb, die",0.7802113,SE,intfloat/multilingual-e5-large
218,219,Skizze,55,C,für den Bauherrn.,0,0.0,0,6.4,6.5,1.2,die,Skizze,"Rasch schüttelte der Architekt, bevor er den Bauplan erstellte, die",0.7785534,SE,intfloat/multilingual-e5-large
219,220,Skizze,55,D,für den Bauherrn.,0,0.0,0,4.3,4.7,1.2,die,Skizze,"Rasch schüttelte der Architekt, bevor er den Vortrag schrieb, die",0.7677416,SE,intfloat/multilingual-e5-large
220,221,Kamin,56,A,und verlässt das Grundstück.,1,0.42,0,6.8,3.0,6.4,den,Kamin,"Geschwind kehrt der Schornsteinfeger, der den Rauch einatmet, den",0.7633515,SE,intfloat/multilingual-e5-large
221,222,Kamin,56,B,und verlässt das Grundstück.,1,0.17,0,3.0,1.3,6.4,den,Kamin,"Geschwind kehrt der Schornsteinfeger, der die Katze verscheucht, den",0.76282966,SE,intfloat/multilingual-e5-large
222,223,Kamin,56,C,und verlässt das Grundstück.,1,0.0,0,6.8,3.0,1.1,den,Kamin,"Geschwind wirft der Schornsteinfeger, der den Rauch einatmet, den",0.7630853,SE,intfloat/multilingual-e5-large
223,224,Kamin,56,D,und verlässt das Grundstück.,1,0.08,0,3.0,1.3,1.1,den,Kamin,"Geschwind wirft der Schornsteinfeger, der die Katze verscheucht, den",0.7644285,SE,intfloat/multilingual-e5-large
224,225,Wahl,57,A,zum Minister.,0,1.0,0,6.5,5.3,6.7,die,Wahl,"Vorgestern gewann der Politiker, der die Stimmen zählte, die",0.80813295,SE,intfloat/multilingual-e5-large
225,226,Wahl,57,B,zum Minister.,0,0.58,0,2.8,1.6,6.7,die,Wahl,"Vorgestern gewann der Politiker, der die Hände schüttelte, die",0.7978357,SE,intfloat/multilingual-e5-large
226,227,Wahl,57,C,zum Minister.,0,0.08,0,6.5,5.3,1.6,die,Wahl,"Vorgestern reparierte der Politiker, der die Stimmen zählte, die",0.79986906,SE,intfloat/multilingual-e5-large
227,228,Wahl,57,D,zum Minister.,0,0.0,0,2.8,1.6,1.6,die,Wahl,"Vorgestern reparierte der Politiker, der die Hände schüttelte, die",0.78298366,SE,intfloat/multilingual-e5-large
228,229,Foto,58,A,von der Unfallstelle.,0,0.67,0,6.7,2.1,6.7,das,Foto,"Sofort schoss der Reporter, der die Kamera bediente, das",0.79363066,SE,intfloat/multilingual-e5-large
229,230,Foto,58,B,von der Unfallstelle.,0,0.5,0,1.6,1.6,6.7,das,Foto,"Sofort schoss der Reporter, der die Zigarette rauchte, das",0.7749102,SE,intfloat/multilingual-e5-large
230,231,Foto,58,C,von der Unfallstelle.,0,0.0,0,6.7,2.1,1.7,das,Foto,"Sofort verspeiste der Reporter, der die Kamera bediente, das",0.80202794,SE,intfloat/multilingual-e5-large
231,232,Foto,58,D,von der Unfallstelle.,0,0.0,0,1.6,1.6,1.7,das,Foto,"Sofort verspeiste der Reporter, der die Zigarette rauchte, das",0.7801192,SE,intfloat/multilingual-e5-large
232,233,Programm,59,A,für seinen Boss.,0,0.5,0,6.9,5.8,6.7,das,Programm,"Unverzüglich entwickelte der Informatiker, der den Computer hochfuhr, das",0.77261835,SE,intfloat/multilingual-e5-large
233,234,Programm,59,B,für seinen Boss.,0,0.75,0,1.8,2.0,6.7,das,Programm,"Unverzüglich entwickelte der Informatiker, der den Energydrink trank, das",0.7703175,SE,intfloat/multilingual-e5-large
234,235,Programm,59,C,für seinen Boss.,0,0.0,0,6.9,5.8,4.5,das,Programm,"Unverzüglich trocknete der Informatiker, der den Computer hochfuhr, das",0.7646927,SE,intfloat/multilingual-e5-large
235,236,Programm,59,D,für seinen Boss.,0,0.0,0,1.8,2.0,4.5,das,Programm,"Unverzüglich trocknete der Informatiker, der den Energydrink trank, das",0.7666235,SE,intfloat/multilingual-e5-large
236,237,Urteil,60,A,und schloss die Verhandlung.,0,1.0,1,7.0,4.5,6.7,das,Urteil,"Nun verkündete der Richter, nachdem er den Angeklagten hereingerufen hatte, das",0.8297252,SE,intfloat/multilingual-e5-large
237,238,Urteil,60,B,und schloss die Verhandlung.,0,1.0,1,1.9,2.8,6.7,das,Urteil,"Nun verkündete der Richter, nachdem er die Lesebrille aufgesetzt hatte, das",0.81895894,SE,intfloat/multilingual-e5-large
238,239,Urteil,60,C,und schloss die Verhandlung.,0,0.0,1,7.0,4.5,1.7,das,Urteil,"Nun roch der Richter, nachdem er den Angeklagten hereingerufen hatte, das",0.8215506,SE,intfloat/multilingual-e5-large
239,240,Urteil,60,D,und schloss die Verhandlung.,0,0.0,1,1.9,2.8,1.7,das,Urteil,"Nun roch der Richter, nachdem er die Lesebrille aufgesetzt hatte, das",0.80658984,SE,intfloat/multilingual-e5-large
240,241,Prüfung,61,A,in Mathematik.,0,0.58,0,6.6,5.0,5.8,die,Prüfung,"Zunächst bestand der Student, der das Studium wiederaufnahm, die",0.82899064,SE,intfloat/multilingual-e5-large
