,Unnamed: 0,ItemNum,Condition,context,target,continuation,semantic_association,implementation,model
229,230,77,script-related,Clara verliet de schietbaan. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.642301,SE,Gameselo/STS-multilingual-mpnet-base-v2
230,231,77,script-unrelated,Clara ging op een brandweerinzet. Ze kreeg meteen een,revolver,en begon op het doel te schieten.,0.5845558,SE,Gameselo/STS-multilingual-mpnet-base-v2
231,232,78,control,Georg nam deel aan de yogales. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.72431177,SE,Gameselo/STS-multilingual-mpnet-base-v2
232,233,78,script-related,Georg kwam terug van de yogales. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.709892,SE,Gameselo/STS-multilingual-mpnet-base-v2
233,234,78,script-unrelated,Georg nam deel aan de voetbalwedstrijd. Na een tijdje ging hij op zijn,yogamat,zitten en deed een oefening.,0.5092321,SE,Gameselo/STS-multilingual-mpnet-base-v2
234,235,79,control,Johanna begon de jacht. Na een tijdje zag ze de,jachthut,en liep erop af.,0.605263,SE,Gameselo/STS-multilingual-mpnet-base-v2
235,236,79,script-related,Johanna kwam terug van de jacht. Na een tijdje zag ze de,jachthut,en liep erop af.,0.60335237,SE,Gameselo/STS-multilingual-mpnet-base-v2
236,237,79,script-unrelated,Johanna betrad de slagerij. Na een tijdje zag ze de,jachthut,en liep erop af.,0.55777365,SE,Gameselo/STS-multilingual-mpnet-base-v2
237,238,80,control,Jürgen betrad de bakkerij. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.67737997,SE,Gameselo/STS-multilingual-mpnet-base-v2
238,239,80,script-related,Jürgen verliet de bakkerij. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.69458115,SE,Gameselo/STS-multilingual-mpnet-base-v2
239,240,80,script-unrelated,Jürgen betrad de dierentuin. Even later wees hij naar de,croissant,en maakte zijn keuze.,0.6331127,SE,Gameselo/STS-multilingual-mpnet-base-v2
240,241,81,control,Frauke ging naar het stadion. Snel koos ze een,tribune,en ging zitten.,0.6177847,SE,Gameselo/STS-multilingual-mpnet-base-v2
241,242,81,script-related,Frauke verliet het stadion. Snel koos ze een,tribune,en ging zitten.,0.63784385,SE,Gameselo/STS-multilingual-mpnet-base-v2
242,243,81,script-unrelated,Frauke ging naar de wasserette. Snel koos ze een,tribune,en ging zitten.,0.65032756,SE,Gameselo/STS-multilingual-mpnet-base-v2
243,244,82,control,Bernd betrad de kiosk. Hij kocht meteen een,krant,en ging weer naar huis.,0.7714055,SE,Gameselo/STS-multilingual-mpnet-base-v2
244,245,82,script-related,Bernd verliet de kiosk. Hij kocht meteen een,krant,en ging weer naar huis.,0.7179811,SE,Gameselo/STS-multilingual-mpnet-base-v2
245,246,82,script-unrelated,Bernd betrad het circus. Hij kocht meteen een,krant,en ging weer naar huis.,0.75088745,SE,Gameselo/STS-multilingual-mpnet-base-v2
246,247,83,control,Nicole betrad het kantoor. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.599386,SE,Gameselo/STS-multilingual-mpnet-base-v2
247,248,83,script-related,Nicole verliet het kantoor. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.5313362,SE,Gameselo/STS-multilingual-mpnet-base-v2
248,249,83,script-unrelated,Nicole betrad de sauna. Eerst liep ze naar het,bureau,en zette toen de computer aan.,0.6111318,SE,Gameselo/STS-multilingual-mpnet-base-v2
249,250,84,control,Viktor ging naar het lab. Snel begon hij het,experiment,en maakte aantekeningen.,0.60221183,SE,Gameselo/STS-multilingual-mpnet-base-v2
250,251,84,script-related,Viktor verliet het lab. Snel begon hij het,experiment,en maakte aantekeningen.,0.5774787,SE,Gameselo/STS-multilingual-mpnet-base-v2
251,252,84,script-unrelated,Viktor ging naar de dierenarts. Snel begon hij het,experiment,en maakte aantekeningen.,0.56501776,SE,Gameselo/STS-multilingual-mpnet-base-v2
252,253,85,control,Gabi ging naar de paskamer. Snel paste ze de,kleding,en ging naar de kassa.,0.6441827,SE,Gameselo/STS-multilingual-mpnet-base-v2
253,254,85,script-related,Gabi verliet de paskamer. Snel paste ze de,kleding,en ging naar de kassa.,0.6178711,SE,Gameselo/STS-multilingual-mpnet-base-v2
254,255,85,script-unrelated,Gabi betrad de plaats delict. Snel paste ze de,kleding,en ging naar de kassa.,0.60205734,SE,Gameselo/STS-multilingual-mpnet-base-v2
255,256,86,control,Jakob betrad het tankstation. Hij zei meteen zijn,nummer,en betaalde.,0.7156578,SE,Gameselo/STS-multilingual-mpnet-base-v2
256,257,86,script-related,Jakob verliet het tankstation. Hij zei meteen zijn,nummer,en betaalde.,0.6645783,SE,Gameselo/STS-multilingual-mpnet-base-v2
257,258,86,script-unrelated,Jakob begon bomen te kappen. Hij zei meteen zijn,nummer,en betaalde.,0.667656,SE,Gameselo/STS-multilingual-mpnet-base-v2
258,259,87,control,Hilde begon de koets te besturen. Snel beklom ze de,koets,en daar ging ze.,0.7051597,SE,Gameselo/STS-multilingual-mpnet-base-v2
259,260,87,script-related,Hilde was klaar met de koets besturen. Snel beklom ze de,koets,en daar ging ze.,0.7191734,SE,Gameselo/STS-multilingual-mpnet-base-v2
260,261,87,script-unrelated,Hilde begon een kampvuur. Snel beklom ze de,koets,en daar ging ze.,0.71020216,SE,Gameselo/STS-multilingual-mpnet-base-v2
261,262,88,control,Tom begon ontbijt te maken. Hij opende meteen de,boter,en maakte een boterham.,0.44656563,SE,Gameselo/STS-multilingual-mpnet-base-v2
262,263,88,script-related,Tom stopte met ontbijt maken. Hij opende meteen de,boter,en maakte een boterham.,0.5090424,SE,Gameselo/STS-multilingual-mpnet-base-v2
263,264,88,script-unrelated,Tom ging naar de kerstmarkt. Hij opende meteen de,boter,en maakte een boterham.,0.4137832,SE,Gameselo/STS-multilingual-mpnet-base-v2
264,265,89,control,Kim ging naar het ziekenhuis. Meteen liep ze naar de,receptie,en vroeg de weg.,0.46261048,SE,Gameselo/STS-multilingual-mpnet-base-v2
265,266,89,script-related,Kim verliet het ziekenhuis. Meteen liep ze naar de,receptie,en vroeg de weg.,0.48598495,SE,Gameselo/STS-multilingual-mpnet-base-v2
266,267,89,script-unrelated,Kim begon haar lunch te koken. Meteen liep ze naar de,receptie,en vroeg de weg.,0.56776834,SE,Gameselo/STS-multilingual-mpnet-base-v2
267,268,90,control,Michael begon een taart te bakken. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.50147885,SE,Gameselo/STS-multilingual-mpnet-base-v2
268,269,90,script-related,Michael was klaar met een taart bakken. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.5004073,SE,Gameselo/STS-multilingual-mpnet-base-v2
269,270,90,script-unrelated,Michael betrad het restaurant. Als eerste pakte hij een,garde,en klopte het eiwit stijf.,0.5537751,SE,Gameselo/STS-multilingual-mpnet-base-v2
0,1,1,control,Johan betrad het restaurant. Even later opende hij de,menukaart,en kreeg een overzicht.,0.3636556,SE,Qwen/Qwen3-Embedding-8B
1,2,1,script-related,Johan verliet het restaurant. Even later opende hij de,menukaart,en kreeg een overzicht.,0.3571114,SE,Qwen/Qwen3-Embedding-8B
2,3,1,script-unrelated,Johan betrad het appartement. Even later opende hij de,menukaart,en kreeg een overzicht.,0.28683236,SE,Qwen/Qwen3-Embedding-8B
3,4,2,control,Sabine betrad de bioscoop. Snel liep ze naar de,kassa,en kocht een kaartje.,0.298031,SE,Qwen/Qwen3-Embedding-8B
4,5,2,script-related,Sabine verliet de bioscoop. Snel liep ze naar de,kassa,en kocht een kaartje.,0.30142292,SE,Qwen/Qwen3-Embedding-8B
5,6,2,script-unrelated,Sabine betrad de school. Snel liep ze naar de,kassa,en kocht een kaartje.,0.28968707,SE,Qwen/Qwen3-Embedding-8B
6,7,3,control,Kevin betrad de boerderij. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.2506626,SE,Qwen/Qwen3-Embedding-8B
7,8,3,script-related,Kevin verliet de boerderij. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.2523117,SE,Qwen/Qwen3-Embedding-8B
8,9,3,script-unrelated,Kevin betrad de kerk. Zonder te aarzelen pakte hij een,mestvork,en begon te scheppen.,0.24590854,SE,Qwen/Qwen3-Embedding-8B
9,10,4,control,Susi betrad de huisartsenpraktijk. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.42767775,SE,Qwen/Qwen3-Embedding-8B
10,11,4,script-related,Susi verliet de huisartsenpraktijk. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.4189962,SE,Qwen/Qwen3-Embedding-8B
11,12,4,script-unrelated,Susi betrad het verblijf. Vriendelijk sprak ze met de,doktersassistente,over de problematiek.,0.29885024,SE,Qwen/Qwen3-Embedding-8B
12,13,5,control,Roman betrad de bibliotheek. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.2997539,SE,Qwen/Qwen3-Embedding-8B
13,14,5,script-related,Roman verliet de bibliotheek. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.28932175,SE,Qwen/Qwen3-Embedding-8B
14,15,5,script-unrelated,Roman betrad de kroeg. Kort daarna liep hij naar het,rek,en zocht een misdaadroman.,0.31199843,SE,Qwen/Qwen3-Embedding-8B
15,16,6,control,Lea begon spaghetti te koken. Voorzichtig opende ze het,pastapak,in één handbeweging.,0.454701,SE,Qwen/Qwen3-Embedding-8B
16,17,6,script-related,Lea was klaar met spaghetti koken. Voorzichtig opende ze het,pastapak,in één handbeweging.,0.4500582,SE,Qwen/Qwen3-Embedding-8B
17,18,6,script-unrelated,Lea begon de muren te verven. Voorzichtig opende ze het,pastapak,in één handbeweging.,0.28643826,SE,Qwen/Qwen3-Embedding-8B
18,19,7,control,Peter bereikte het theater. Even later liep hij naar de,loge,en ging zitten.,0.31151748,SE,Qwen/Qwen3-Embedding-8B
19,20,7,script-related,Peter verliet het theater. Even later liep hij naar de,loge,en ging zitten.,0.28294164,SE,Qwen/Qwen3-Embedding-8B
20,21,7,script-unrelated,Peter bereikte de supermarkt. Even later liep hij naar de,loge,en ging zitten.,0.31555778,SE,Qwen/Qwen3-Embedding-8B
21,22,8,control,Lisa betrad het station. Even later was ze op het,perron,en wachtte op de trein.,0.31729057,SE,Qwen/Qwen3-Embedding-8B
22,23,8,script-related,Lisa verliet het station. Even later was ze op het,perron,en wachtte op de trein.,0.28416517,SE,Qwen/Qwen3-Embedding-8B
23,24,8,script-unrelated,Lisa betrad het huis. Even later was ze op het,perron,en wachtte op de trein.,0.29244193,SE,Qwen/Qwen3-Embedding-8B
24,25,9,control,Tim begon in de sportschool te trainen. Meteen stapte hij op de,loopband,en rende als een gek.,0.23772657,SE,Qwen/Qwen3-Embedding-8B
25,26,9,script-related,Tim stopte in de sportschool met trainen. Meteen stapte hij op de,loopband,en rende als een gek.,0.23628989,SE,Qwen/Qwen3-Embedding-8B
26,27,9,script-unrelated,Tim begon zijn rijles. Meteen stapte hij op de,loopband,en rende als een gek.,0.25802284,SE,Qwen/Qwen3-Embedding-8B
27,28,10,control,Maria bereikte het vliegveld. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.41986746,SE,Qwen/Qwen3-Embedding-8B
28,29,10,script-related,Maria verliet het vliegveld. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.38137203,SE,Qwen/Qwen3-Embedding-8B
29,30,10,script-unrelated,Maria bereikte het winkelcentrum. Ze liep meteen naar de,check-in,om de koffer af te geven.,0.36034277,SE,Qwen/Qwen3-Embedding-8B
30,31,11,control,Lukas kwam naar het verjaardagsfeest. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.31885958,SE,Qwen/Qwen3-Embedding-8B
31,32,11,script-related,Lukas verliet het verjaardagsfeest. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.31063282,SE,Qwen/Qwen3-Embedding-8B
32,33,11,script-unrelated,Lukas kwam naar de les. Na een tijdje overhandigde hij de,taart,en feliciteerde hij de jarige.,0.2768447,SE,Qwen/Qwen3-Embedding-8B
33,34,12,control,Marie ging naar de kapper. Even later vroeg ze de,styliste,om een nieuwe coupe.,0.31791502,SE,Qwen/Qwen3-Embedding-8B
34,35,12,script-related,Marie verliet de kapper. Even later vroeg ze de,styliste,om een nieuwe coupe.,0.30322757,SE,Qwen/Qwen3-Embedding-8B
35,36,12,script-unrelated,Marie ging naar de uni. Even later vroeg ze de,styliste,om een nieuwe coupe.,0.21333466,SE,Qwen/Qwen3-Embedding-8B
36,37,13,control,Thorsten begon te douchen. Als eerste gebruikte hij de,shampoo,en daarna de douchegel.,0.36252895,SE,Qwen/Qwen3-Embedding-8B
37,38,13,script-related,Thorsten stopte met douchen. Als eerste gebruikte hij de,shampoo,en daarna de douchegel.,0.35012484,SE,Qwen/Qwen3-Embedding-8B
38,39,13,script-unrelated,Thorsten begon te barbecueën. Als eerste gebruikte hij de,shampoo,en daarna de douchegel.,0.26930243,SE,Qwen/Qwen3-Embedding-8B
39,40,14,control,Claudia betrad de bloemenwinkel. Snel vroeg ze om een,roos,voor een vriendin.,0.2993154,SE,Qwen/Qwen3-Embedding-8B
40,41,14,script-related,Claudia verliet de bloemenwinkel. Snel vroeg ze om een,roos,voor een vriendin.,0.3041668,SE,Qwen/Qwen3-Embedding-8B
41,42,14,script-unrelated,Claudia betrad de dierenwinkel. Snel vroeg ze om een,roos,voor een vriendin.,0.29279414,SE,Qwen/Qwen3-Embedding-8B
42,43,15,control,Jonathan ging naar de begraafplaats. Peinzend bekeek hij de,grafsteen,en sprak een gebed uit.,0.32016465,SE,Qwen/Qwen3-Embedding-8B
43,44,15,script-related,Jonathan verliet de begraafplaats. Peinzend bekeek hij de,grafsteen,en sprak een gebed uit.,0.31393126,SE,Qwen/Qwen3-Embedding-8B
44,45,15,script-unrelated,Jonathan ging naar de keuken. Peinzend bekeek hij de,grafsteen,en sprak een gebed uit.,0.293144,SE,Qwen/Qwen3-Embedding-8B
45,46,16,control,Lara ging de tuin in. Aandachtig onderzocht ze de,aarde,en gaf toen de bloemen water.,0.3102832,SE,Qwen/Qwen3-Embedding-8B
46,47,16,script-related,Lara verliet de tuin. Aandachtig onderzocht ze de,aarde,en gaf toen de bloemen water.,0.300092,SE,Qwen/Qwen3-Embedding-8B
47,48,16,script-unrelated,Lara ging naar het fornuis. Aandachtig onderzocht ze de,aarde,en gaf toen de bloemen water.,0.29237738,SE,Qwen/Qwen3-Embedding-8B
48,49,17,control,Roman ging naar het museum. Nauwkeurig bekeek hij de,sculpturen,en was enthousiast.,0.31860828,SE,Qwen/Qwen3-Embedding-8B
49,50,17,script-related,Roman verliet het museum.  Nauwkeurig bekeek hij de,sculpturen,en was enthousiast.,0.34739113,SE,Qwen/Qwen3-Embedding-8B
50,51,17,script-unrelated,Roman ging naar de boekhandel. Nauwkeurig bekeek hij de,sculpturen,en was enthousiast.,0.24512847,SE,Qwen/Qwen3-Embedding-8B
51,52,18,control,Annika ging naar de banketbakker. Snel vroeg ze om een,taart,en betaalde meteen.,0.35057667,SE,Qwen/Qwen3-Embedding-8B
52,53,18,script-related,Annika verliet de banketbakker. Snel vroeg ze om een,taart,en betaalde meteen.,0.37363732,SE,Qwen/Qwen3-Embedding-8B
53,54,18,script-unrelated,Annika ging naar de boetiek. Snel vroeg ze om een,taart,en betaalde meteen.,0.28279015,SE,Qwen/Qwen3-Embedding-8B
54,55,19,control,Emil betrad de spa. Na een tijdje kreeg hij een,massage,en genoot ervan.,0.28396466,SE,Qwen/Qwen3-Embedding-8B
55,56,19,script-related,Emil verliet de spa. Na een tijdje kreeg hij een,massage,en genoot ervan.,0.25783023,SE,Qwen/Qwen3-Embedding-8B
56,57,19,script-unrelated,Emil betrad de apotheek. Na een tijdje kreeg hij een,massage,en genoot ervan.,0.2660251,SE,Qwen/Qwen3-Embedding-8B
57,58,20,control,Susanne betrad de manege. Snel legde ze het,zadel,op en reed weg.,0.32880795,SE,Qwen/Qwen3-Embedding-8B
58,59,20,script-related,Susanne verliet de manege. Snel legde ze het,zadel,op en reed weg.,0.33134717,SE,Qwen/Qwen3-Embedding-8B
59,60,20,script-unrelated,Susanne betrad de badkamer. Snel legde ze het,zadel,op en reed weg.,0.32824618,SE,Qwen/Qwen3-Embedding-8B
60,61,21,control,Martin kwam bij de veiligheidscontrole. Vlot opende hij de,koffer,en werd doorgelaten.,0.31410983,SE,Qwen/Qwen3-Embedding-8B
61,62,21,script-related,Martin verliet de veiligheidscontrole. Vlot opende hij de,koffer,en werd doorgelaten.,0.30675074,SE,Qwen/Qwen3-Embedding-8B
62,63,21,script-unrelated,Martin kwam bij de garage. Vlot opende hij de,koffer,en werd doorgelaten.,0.3058186,SE,Qwen/Qwen3-Embedding-8B
63,64,22,control,Jutta ging naar de hotelreceptie. Direct kreeg ze een,kamer,en bedankte vriendelijk.,0.29171064,SE,Qwen/Qwen3-Embedding-8B
64,65,22,script-related,Jutta verliet de hotelreceptie. Direct kreeg ze een,kamer,en bedankte vriendelijk.,0.33074626,SE,Qwen/Qwen3-Embedding-8B
65,66,22,script-unrelated,Jutta ging naar het postkantoor. Direct kreeg ze een,kamer,en bedankte vriendelijk.,0.29627773,SE,Qwen/Qwen3-Embedding-8B
66,67,23,control,Jens ging naar de tandarts. Angstig liep hij naar de,röntgen,en liet zich behandelen.,0.25902057,SE,Qwen/Qwen3-Embedding-8B
67,68,23,script-related,Jens verliet de tandarts. Angstig liep hij naar de,röntgen,en liet zich behandelen.,0.27898705,SE,Qwen/Qwen3-Embedding-8B
68,69,23,script-unrelated,Jens ging naar de douane. Angstig liep hij naar de,röntgen,en liet zich behandelen.,0.25106382,SE,Qwen/Qwen3-Embedding-8B
69,70,24,control,Elena begon te pokeren. Snel zette ze haar,geld,in en won.,0.30494508,SE,Qwen/Qwen3-Embedding-8B
70,71,24,script-related,Elena stopte met pokeren. Snel zette ze haar,geld,in en won.,0.2941149,SE,Qwen/Qwen3-Embedding-8B
71,72,24,script-unrelated,Elena begon te tekenen. Snel zette ze haar,geld,in en won.,0.2606979,SE,Qwen/Qwen3-Embedding-8B
72,73,25,control,Bruno begon zijn vakantie. Eindelijk kwam hij bij de,zee,aan en genoot van het weer.,0.28738916,SE,Qwen/Qwen3-Embedding-8B
73,74,25,script-related,Bruno beëindigde zijn vakantie. Eindelijk kwam hij bij de,zee,aan en genoot van het weer.,0.28788963,SE,Qwen/Qwen3-Embedding-8B
74,75,25,script-unrelated,Bruno begon zijn filmavond. Eindelijk kwam hij bij de,zee,aan en genoot van het weer.,0.29166353,SE,Qwen/Qwen3-Embedding-8B
75,76,26,control,Jana betrad het gemeentehuis. Meteen toonde ze haar,visum,en diende een aanvraag in.,0.22636303,SE,Qwen/Qwen3-Embedding-8B
76,77,26,script-related,Jana verliet het gemeentehuis. Meteen toonde ze haar,visum,en diende een aanvraag in.,0.24129143,SE,Qwen/Qwen3-Embedding-8B
77,78,26,script-unrelated,Jana betrad het tuincentrum. Meteen toonde ze haar,visum,en diende een aanvraag in.,0.24915384,SE,Qwen/Qwen3-Embedding-8B
78,79,27,control,Nico ging naar de kermis. Direct liep hij naar de,botsauto's,en reed een rondje.,0.22897334,SE,Qwen/Qwen3-Embedding-8B
79,80,27,script-related,Nico verliet de kermis. Direct liep hij naar de,botsauto's,en reed een rondje.,0.24694733,SE,Qwen/Qwen3-Embedding-8B
80,81,27,script-unrelated,Nico ging naar de pizzeria. Direct liep hij naar de,botsauto's,en reed een rondje.,0.24628292,SE,Qwen/Qwen3-Embedding-8B
81,82,28,control,Beate ging wandelen. Na een tijdje zag ze een,edelweiss,die ze meteen meenam.,0.35509676,SE,Qwen/Qwen3-Embedding-8B
82,83,28,script-related,Beate kwam terug van het wandelen. Na een tijdje zag ze een,edelweiss,die ze meteen meenam.,0.32864895,SE,Qwen/Qwen3-Embedding-8B
